entity_id,state,last_changed
sensor.kitchen_ceiling_lights_last_seen,2024-09-19T15:07:24+00:00,2024-09-19T15:07:24.392Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-20T00:51:02+00:00,2024-09-20T00:51:02.077Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-20T07:01:09+00:00,2024-09-20T07:01:09.166Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-20T07:01:10+00:00,2024-09-20T07:01:10.933Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-20T13:54:09+00:00,2024-09-20T13:54:09.260Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-20T13:54:10+00:00,2024-09-20T13:54:10.325Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-20T13:54:11+00:00,2024-09-20T13:54:11.486Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-20T13:54:17+00:00,2024-09-20T13:54:17.326Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-20T15:28:25+00:00,2024-09-20T15:28:25.328Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-20T19:51:35+00:00,2024-09-20T19:51:35.989Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-20T19:51:37+00:00,2024-09-20T19:51:37.704Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-21T01:39:26+00:00,2024-09-21T01:39:26.594Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-21T01:39:27+00:00,2024-09-21T01:39:27.285Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-21T01:39:28+00:00,2024-09-21T01:39:28.006Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-21T03:38:18+00:00,2024-09-21T03:38:18.554Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-21T03:38:20+00:00,2024-09-21T03:38:20.629Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-21T03:38:21+00:00,2024-09-21T03:38:21.115Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-21T04:00:03+00:00,2024-09-21T04:00:03.807Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-21T08:15:21+00:00,2024-09-21T08:15:21.531Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-21T08:15:23+00:00,2024-09-21T08:15:23.110Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-21T13:55:30+00:00,2024-09-21T13:55:30.267Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-21T13:55:31+00:00,2024-09-21T13:55:31.478Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-21T15:42:55+00:00,2024-09-21T15:42:55.316Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-21T18:38:56+00:00,2024-09-21T18:38:56.179Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-21T18:42:37+00:00,2024-09-21T18:42:37.617Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-21T18:42:39+00:00,2024-09-21T18:42:39.293Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-21T18:42:40+00:00,2024-09-21T18:42:40.446Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-22T13:56:51+00:00,2024-09-22T13:56:51.384Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-22T13:56:53+00:00,2024-09-22T13:56:53.490Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-23T00:23:16+00:00,2024-09-23T00:23:16.654Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-23T05:45:15+00:00,2024-09-23T05:45:15.540Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-23T05:45:16+00:00,2024-09-23T05:45:16.650Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-23T05:45:17+00:00,2024-09-23T05:45:17.915Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-23T05:45:18+00:00,2024-09-23T05:45:18.165Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-23T13:58:12+00:00,2024-09-23T13:58:12.953Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-23T13:58:13+00:00,2024-09-23T13:58:13.838Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-23T13:58:14+00:00,2024-09-23T13:58:14.153Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-23T15:01:58+00:00,2024-09-23T15:01:58.728Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-23T15:01:59+00:00,2024-09-23T15:01:59.058Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-23T17:08:47+00:00,2024-09-23T17:08:47.404Z
sensor.kitchen_ceiling_lights_last_seen,2024-09-24T00:36:41+00:00,2024-09-24T00:36:41.259Z
