entity_id,state,last_changed
sensor.roborock_s7_maxv_cleaning_time,3005,2024-09-23T12:14:18.044Z
sensor.roborock_s7_maxv_cleaning_time,3057,2024-09-23T12:15:18.080Z
sensor.roborock_s7_maxv_cleaning_time,3122,2024-09-23T12:16:18.009Z
sensor.roborock_s7_maxv_cleaning_time,3183,2024-09-23T12:17:18.048Z
sensor.roborock_s7_maxv_cleaning_time,3234,2024-09-23T12:18:18.026Z
sensor.roborock_s7_maxv_cleaning_time,3300,2024-09-23T12:19:18.090Z
sensor.roborock_s7_maxv_cleaning_time,3343,2024-09-23T12:20:18.054Z
sensor.roborock_s7_maxv_cleaning_time,3421,2024-09-23T12:21:18.042Z
sensor.roborock_s7_maxv_cleaning_time,3485,2024-09-23T12:22:18.053Z
sensor.roborock_s7_maxv_cleaning_time,3545,2024-09-23T12:23:18.061Z
sensor.roborock_s7_maxv_cleaning_time,3583,2024-09-23T12:24:18.070Z
sensor.roborock_s7_maxv_cleaning_time,3664,2024-09-23T12:25:18.045Z
sensor.roborock_s7_maxv_cleaning_time,3720,2024-09-23T12:26:18.044Z
sensor.roborock_s7_maxv_cleaning_time,3778,2024-09-23T12:27:18.065Z
sensor.roborock_s7_maxv_cleaning_time,3828,2024-09-23T12:28:18.072Z
sensor.roborock_s7_maxv_cleaning_time,3896,2024-09-23T12:29:18.069Z
sensor.roborock_s7_maxv_cleaning_time,3962,2024-09-23T12:30:18.095Z
sensor.roborock_s7_maxv_cleaning_time,4007,2024-09-23T12:31:18.049Z
sensor.roborock_s7_maxv_cleaning_time,4083,2024-09-23T12:32:18.045Z
sensor.roborock_s7_maxv_cleaning_time,4123,2024-09-23T12:33:18.038Z
sensor.roborock_s7_maxv_cleaning_time,4157,2024-09-23T12:34:18.102Z
sensor.roborock_s7_maxv_cleaning_time,unavailable,2024-09-23T16:02:48.995Z
sensor.roborock_s7_maxv_cleaning_time,4157,2024-09-23T16:03:19.055Z
sensor.roborock_s7_maxv_cleaning_time,0,2024-09-23T23:36:19.048Z
sensor.roborock_s7_maxv_cleaning_time,61,2024-09-23T23:39:19.096Z
sensor.roborock_s7_maxv_cleaning_time,123,2024-09-23T23:40:19.088Z
sensor.roborock_s7_maxv_cleaning_time,163,2024-09-23T23:41:19.300Z
sensor.roborock_s7_maxv_cleaning_time,244,2024-09-23T23:42:19.059Z
sensor.roborock_s7_maxv_cleaning_time,301,2024-09-23T23:43:19.044Z
sensor.roborock_s7_maxv_cleaning_time,364,2024-09-23T23:44:19.036Z
sensor.roborock_s7_maxv_cleaning_time,419,2024-09-23T23:45:19.040Z
sensor.roborock_s7_maxv_cleaning_time,473,2024-09-23T23:46:19.087Z
sensor.roborock_s7_maxv_cleaning_time,523,2024-09-23T23:47:19.044Z
sensor.roborock_s7_maxv_cleaning_time,602,2024-09-23T23:48:19.110Z
sensor.roborock_s7_maxv_cleaning_time,660,2024-09-23T23:49:19.272Z
sensor.roborock_s7_maxv_cleaning_time,721,2024-09-23T23:50:19.061Z
sensor.roborock_s7_maxv_cleaning_time,763,2024-09-23T23:51:19.047Z
sensor.roborock_s7_maxv_cleaning_time,832,2024-09-23T23:52:19.038Z
sensor.roborock_s7_maxv_cleaning_time,893,2024-09-23T23:53:19.046Z
sensor.roborock_s7_maxv_cleaning_time,unavailable,2024-09-24T00:55:54.964Z
sensor.roborock_s7_maxv_cleaning_time,893,2024-09-24T00:56:25.037Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-17T09:15:53.765Z
sensor.roborock_s7_maxv_total_cleaning_time,1340776,2024-09-17T09:18:39.828Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-17T09:20:13.797Z
sensor.roborock_s7_maxv_total_cleaning_time,1340776,2024-09-17T09:21:44.855Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-17T09:22:44.778Z
sensor.roborock_s7_maxv_total_cleaning_time,1340776,2024-09-17T09:23:14.881Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-17T09:25:14.759Z
sensor.roborock_s7_maxv_total_cleaning_time,1340776,2024-09-17T09:25:44.874Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-17T09:28:44.789Z
sensor.roborock_s7_maxv_total_cleaning_time,1340776,2024-09-17T09:29:14.891Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-17T10:52:16.769Z
sensor.roborock_s7_maxv_total_cleaning_time,1340776,2024-09-17T10:52:46.889Z
sensor.roborock_s7_maxv_total_cleaning_time,1343615,2024-09-17T12:26:16.827Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-17T19:53:21.766Z
sensor.roborock_s7_maxv_total_cleaning_time,1343615,2024-09-17T19:53:51.888Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-17T20:14:25.779Z
sensor.roborock_s7_maxv_total_cleaning_time,1343615,2024-09-17T20:14:55.878Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-18T10:52:40.633Z
sensor.roborock_s7_maxv_total_cleaning_time,1343615,2024-09-18T10:53:09.873Z
sensor.roborock_s7_maxv_total_cleaning_time,1347757,2024-09-18T12:32:39.860Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-18T21:37:43.775Z
sensor.roborock_s7_maxv_total_cleaning_time,1347757,2024-09-18T21:38:13.847Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-18T23:05:47.779Z
sensor.roborock_s7_maxv_total_cleaning_time,1347757,2024-09-18T23:06:17.861Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-19T03:21:06.962Z
sensor.roborock_s7_maxv_total_cleaning_time,1347757,2024-09-19T03:21:37.066Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-19T05:08:40.968Z
sensor.roborock_s7_maxv_total_cleaning_time,1347757,2024-09-19T05:09:11.032Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-19T10:45:10.960Z
sensor.roborock_s7_maxv_total_cleaning_time,1347757,2024-09-19T10:47:42.022Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-19T10:52:46.331Z
sensor.roborock_s7_maxv_total_cleaning_time,1347757,2024-09-19T10:53:16.074Z
sensor.roborock_s7_maxv_total_cleaning_time,1350651,2024-09-19T12:26:20.036Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-20T10:52:25.957Z
sensor.roborock_s7_maxv_total_cleaning_time,1350651,2024-09-20T10:52:56.081Z
sensor.roborock_s7_maxv_total_cleaning_time,1354691,2024-09-20T12:30:56.061Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-20T18:11:31.957Z
sensor.roborock_s7_maxv_total_cleaning_time,1354691,2024-09-20T18:12:02.046Z
sensor.roborock_s7_maxv_total_cleaning_time,1355187,2024-09-20T19:30:02.028Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-20T20:35:01.959Z
sensor.roborock_s7_maxv_total_cleaning_time,1355187,2024-09-20T20:35:32.026Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-21T10:52:39.127Z
sensor.roborock_s7_maxv_total_cleaning_time,1355187,2024-09-21T10:53:09.059Z
sensor.roborock_s7_maxv_total_cleaning_time,1357926,2024-09-21T12:20:39.074Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-21T12:41:42.974Z
sensor.roborock_s7_maxv_total_cleaning_time,1357926,2024-09-21T12:42:13.036Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-21T12:51:46.986Z
sensor.roborock_s7_maxv_total_cleaning_time,1357926,2024-09-21T12:52:17.016Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-21T12:53:20.967Z
sensor.roborock_s7_maxv_total_cleaning_time,1357926,2024-09-21T12:53:51.089Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-21T12:58:24.996Z
sensor.roborock_s7_maxv_total_cleaning_time,1357926,2024-09-21T12:58:55.101Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-21T17:36:32.967Z
sensor.roborock_s7_maxv_total_cleaning_time,1357926,2024-09-21T17:37:03.065Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-21T17:47:06.972Z
sensor.roborock_s7_maxv_total_cleaning_time,1357926,2024-09-21T17:47:37.025Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-22T07:27:10.958Z
sensor.roborock_s7_maxv_total_cleaning_time,1357926,2024-09-22T07:27:41.032Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-22T10:52:47.945Z
sensor.roborock_s7_maxv_total_cleaning_time,1357926,2024-09-22T10:53:18.013Z
sensor.roborock_s7_maxv_total_cleaning_time,1361997,2024-09-22T12:24:19.059Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-22T15:30:55.963Z
sensor.roborock_s7_maxv_total_cleaning_time,1361997,2024-09-22T15:31:26.035Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-23T10:52:48.589Z
sensor.roborock_s7_maxv_total_cleaning_time,1361997,2024-09-23T10:53:18.058Z
sensor.roborock_s7_maxv_total_cleaning_time,1366154,2024-09-23T12:33:18.038Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-23T16:02:48.995Z
sensor.roborock_s7_maxv_total_cleaning_time,1366154,2024-09-23T16:03:19.055Z
sensor.roborock_s7_maxv_total_cleaning_time,1367047,2024-09-23T23:53:19.046Z
sensor.roborock_s7_maxv_total_cleaning_time,unavailable,2024-09-24T00:55:54.964Z
sensor.roborock_s7_maxv_total_cleaning_time,1367047,2024-09-24T00:56:25.037Z
sensor.roborock_s7_maxv_cleaning_area,unavailable,2024-09-17T09:15:53.766Z
sensor.roborock_s7_maxv_cleaning_area,59.4,2024-09-17T09:18:39.829Z
sensor.roborock_s7_maxv_cleaning_area,unavailable,2024-09-17T09:20:13.797Z
sensor.roborock_s7_maxv_cleaning_area,59.4,2024-09-17T09:21:44.855Z
sensor.roborock_s7_maxv_cleaning_area,unavailable,2024-09-17T09:22:44.780Z
sensor.roborock_s7_maxv_cleaning_area,59.4,2024-09-17T09:23:14.881Z
sensor.roborock_s7_maxv_cleaning_area,unavailable,2024-09-17T09:25:14.759Z
sensor.roborock_s7_maxv_cleaning_area,59.4,2024-09-17T09:25:44.874Z
sensor.roborock_s7_maxv_cleaning_area,unavailable,2024-09-17T09:28:44.789Z
sensor.roborock_s7_maxv_cleaning_area,59.4,2024-09-17T09:29:14.891Z
sensor.roborock_s7_maxv_cleaning_area,unavailable,2024-09-17T10:52:16.769Z
sensor.roborock_s7_maxv_cleaning_area,59.4,2024-09-17T10:52:46.889Z
sensor.roborock_s7_maxv_cleaning_area,0.0,2024-09-17T11:33:16.819Z
sensor.roborock_s7_maxv_cleaning_area,0.7,2024-09-17T11:36:16.834Z
sensor.roborock_s7_maxv_cleaning_area,2.7,2024-09-17T11:37:16.823Z
sensor.roborock_s7_maxv_cleaning_area,4.6,2024-09-17T11:38:16.823Z
sensor.roborock_s7_maxv_cleaning_area,6.6,2024-09-17T11:39:16.830Z
sensor.roborock_s7_maxv_cleaning_area,8.8,2024-09-17T11:40:16.834Z
sensor.roborock_s7_maxv_cleaning_area,10.3,2024-09-17T11:41:16.815Z
sensor.roborock_s7_maxv_cleaning_area,12.8,2024-09-17T11:42:16.822Z
sensor.roborock_s7_maxv_cleaning_area,13.9,2024-09-17T11:43:16.824Z
sensor.roborock_s7_maxv_cleaning_area,15.4,2024-09-17T11:44:16.817Z
sensor.roborock_s7_maxv_cleaning_area,15.9,2024-09-17T11:45:16.828Z
sensor.roborock_s7_maxv_cleaning_area,16.2,2024-09-17T11:46:16.832Z
sensor.roborock_s7_maxv_cleaning_area,16.4,2024-09-17T11:47:16.831Z
sensor.roborock_s7_maxv_cleaning_area,16.7,2024-09-17T11:48:16.824Z
sensor.roborock_s7_maxv_cleaning_area,17.2,2024-09-17T11:49:16.826Z
sensor.roborock_s7_maxv_cleaning_area,18.3,2024-09-17T11:50:16.823Z
sensor.roborock_s7_maxv_cleaning_area,19.1,2024-09-17T11:51:16.817Z
sensor.roborock_s7_maxv_cleaning_area,19.8,2024-09-17T11:52:16.826Z
sensor.roborock_s7_maxv_cleaning_area,19.9,2024-09-17T11:53:16.882Z
sensor.roborock_s7_maxv_cleaning_area,20.0,2024-09-17T11:54:16.829Z
sensor.roborock_s7_maxv_cleaning_area,20.3,2024-09-17T11:56:16.875Z
sensor.roborock_s7_maxv_cleaning_area,21.1,2024-09-17T12:03:16.819Z
sensor.roborock_s7_maxv_cleaning_area,22.8,2024-09-17T12:04:16.871Z
sensor.roborock_s7_maxv_cleaning_area,24.2,2024-09-17T12:05:16.824Z
sensor.roborock_s7_maxv_cleaning_area,25.6,2024-09-17T12:06:16.847Z
sensor.roborock_s7_maxv_cleaning_area,27.4,2024-09-17T12:07:16.823Z
sensor.roborock_s7_maxv_cleaning_area,28.8,2024-09-17T12:08:16.831Z
sensor.roborock_s7_maxv_cleaning_area,30.1,2024-09-17T12:09:16.825Z
sensor.roborock_s7_maxv_cleaning_area,31.6,2024-09-17T12:10:16.868Z
sensor.roborock_s7_maxv_cleaning_area,33.0,2024-09-17T12:11:16.901Z
sensor.roborock_s7_maxv_cleaning_area,34.3,2024-09-17T12:12:16.829Z
sensor.roborock_s7_maxv_cleaning_area,35.1,2024-09-17T12:13:16.822Z
sensor.roborock_s7_maxv_cleaning_area,35.8,2024-09-17T12:14:16.842Z
sensor.roborock_s7_maxv_cleaning_area,37.1,2024-09-17T12:15:16.848Z
sensor.roborock_s7_maxv_cleaning_area,38.3,2024-09-17T12:16:16.853Z
sensor.roborock_s7_maxv_cleaning_area,38.8,2024-09-17T12:17:16.831Z
sensor.roborock_s7_maxv_cleaning_area,40.0,2024-09-17T12:18:16.834Z
sensor.roborock_s7_maxv_cleaning_area,40.4,2024-09-17T12:19:16.831Z
sensor.roborock_s7_maxv_cleaning_area,41.3,2024-09-17T12:20:16.843Z
sensor.roborock_s7_maxv_cleaning_area,41.6,2024-09-17T12:22:16.830Z
sensor.roborock_s7_maxv_cleaning_area,41.9,2024-09-17T12:23:16.865Z
sensor.roborock_s7_maxv_cleaning_area,42.1,2024-09-17T12:24:16.815Z
sensor.roborock_s7_maxv_cleaning_area,42.6,2024-09-17T12:25:16.826Z
sensor.roborock_s7_maxv_cleaning_area,43.1,2024-09-17T12:26:16.828Z
sensor.roborock_s7_maxv_cleaning_area,unavailable,2024-09-17T19:53:21.767Z
sensor.roborock_s7_maxv_cleaning_area,43.1,2024-09-17T19:53:51.888Z
sensor.roborock_s7_maxv_cleaning_area,unavailable,2024-09-17T20:14:25.779Z
sensor.roborock_s7_maxv_cleaning_area,43.1,2024-09-17T20:14:55.879Z
sensor.roborock_s7_maxv_cleaning_area,unavailable,2024-09-18T10:52:40.633Z
sensor.roborock_s7_maxv_cleaning_area,43.1,2024-09-18T10:53:09.874Z
sensor.roborock_s7_maxv_cleaning_area,0.0,2024-09-18T11:14:39.829Z
sensor.roborock_s7_maxv_cleaning_area,0.7,2024-09-18T11:17:39.845Z
sensor.roborock_s7_maxv_cleaning_area,2.4,2024-09-18T11:18:39.848Z
sensor.roborock_s7_maxv_cleaning_area,4.3,2024-09-18T11:19:39.842Z
sensor.roborock_s7_maxv_cleaning_area,6.2,2024-09-18T11:20:39.863Z
sensor.roborock_s7_maxv_cleaning_area,8.2,2024-09-18T11:21:39.884Z
sensor.roborock_s7_maxv_cleaning_area,9.9,2024-09-18T11:22:39.883Z
sensor.roborock_s7_maxv_cleaning_area,12.2,2024-09-18T11:23:39.876Z
sensor.roborock_s7_maxv_cleaning_area,13.1,2024-09-18T11:24:39.848Z
sensor.roborock_s7_maxv_cleaning_area,14.8,2024-09-18T11:25:39.891Z
sensor.roborock_s7_maxv_cleaning_area,15.8,2024-09-18T11:26:39.868Z
sensor.roborock_s7_maxv_cleaning_area,16.1,2024-09-18T11:27:39.879Z
sensor.roborock_s7_maxv_cleaning_area,16.6,2024-09-18T11:29:39.857Z
sensor.roborock_s7_maxv_cleaning_area,17.1,2024-09-18T11:31:39.829Z
sensor.roborock_s7_maxv_cleaning_area,18.4,2024-09-18T11:32:39.853Z
sensor.roborock_s7_maxv_cleaning_area,19.0,2024-09-18T11:33:39.858Z
sensor.roborock_s7_maxv_cleaning_area,19.6,2024-09-18T11:34:39.841Z
sensor.roborock_s7_maxv_cleaning_area,19.8,2024-09-18T11:35:39.884Z
sensor.roborock_s7_maxv_cleaning_area,20.5,2024-09-18T11:36:39.913Z
sensor.roborock_s7_maxv_cleaning_area,22.2,2024-09-18T11:37:39.832Z
sensor.roborock_s7_maxv_cleaning_area,23.2,2024-09-18T11:38:39.880Z
sensor.roborock_s7_maxv_cleaning_area,23.5,2024-09-18T11:42:39.882Z
sensor.roborock_s7_maxv_cleaning_area,25.8,2024-09-18T11:43:39.886Z
sensor.roborock_s7_maxv_cleaning_area,26.9,2024-09-18T11:44:39.897Z
sensor.roborock_s7_maxv_cleaning_area,28.0,2024-09-18T11:45:39.893Z
sensor.roborock_s7_maxv_cleaning_area,29.0,2024-09-18T11:46:39.896Z
sensor.roborock_s7_maxv_cleaning_area,30.1,2024-09-18T11:47:39.836Z
sensor.roborock_s7_maxv_cleaning_area,31.6,2024-09-18T11:48:39.828Z
sensor.roborock_s7_maxv_cleaning_area,33.1,2024-09-18T11:49:39.825Z
sensor.roborock_s7_maxv_cleaning_area,34.1,2024-09-18T11:50:39.838Z
sensor.roborock_s7_maxv_cleaning_area,34.9,2024-09-18T11:51:40.069Z
sensor.roborock_s7_maxv_cleaning_area,35.2,2024-09-18T11:52:39.876Z
sensor.roborock_s7_maxv_cleaning_area,36.7,2024-09-18T11:53:39.845Z
sensor.roborock_s7_maxv_cleaning_area,37.2,2024-09-18T11:54:40.103Z
sensor.roborock_s7_maxv_cleaning_area,38.5,2024-09-18T11:55:39.835Z
sensor.roborock_s7_maxv_cleaning_area,39.1,2024-09-18T11:56:39.840Z
sensor.roborock_s7_maxv_cleaning_area,39.8,2024-09-18T11:57:39.884Z
sensor.roborock_s7_maxv_cleaning_area,40.6,2024-09-18T11:58:39.879Z
sensor.roborock_s7_maxv_cleaning_area,41.2,2024-09-18T11:59:39.888Z
sensor.roborock_s7_maxv_cleaning_area,42.0,2024-09-18T12:00:40.063Z
sensor.roborock_s7_maxv_cleaning_area,42.2,2024-09-18T12:01:39.890Z
sensor.roborock_s7_maxv_cleaning_area,42.4,2024-09-18T12:02:39.888Z
sensor.roborock_s7_maxv_cleaning_area,42.5,2024-09-18T12:03:39.827Z
sensor.roborock_s7_maxv_cleaning_area,42.7,2024-09-18T12:04:39.840Z
sensor.roborock_s7_maxv_cleaning_area,43.0,2024-09-18T12:05:40.089Z
sensor.roborock_s7_maxv_cleaning_area,44.3,2024-09-18T12:06:39.869Z
sensor.roborock_s7_maxv_cleaning_area,45.3,2024-09-18T12:07:39.889Z
sensor.roborock_s7_maxv_cleaning_area,45.4,2024-09-18T12:08:39.901Z
sensor.roborock_s7_maxv_cleaning_area,45.5,2024-09-18T12:09:39.853Z
sensor.roborock_s7_maxv_cleaning_area,46.6,2024-09-18T12:10:39.880Z
sensor.roborock_s7_maxv_cleaning_area,47.3,2024-09-18T12:11:39.812Z
sensor.roborock_s7_maxv_cleaning_area,48.4,2024-09-18T12:12:39.905Z
sensor.roborock_s7_maxv_cleaning_area,49.6,2024-09-18T12:13:39.837Z
sensor.roborock_s7_maxv_cleaning_area,50.2,2024-09-18T12:14:39.833Z
sensor.roborock_s7_maxv_cleaning_area,51.3,2024-09-18T12:15:39.859Z
sensor.roborock_s7_maxv_cleaning_area,51.5,2024-09-18T12:16:39.842Z
sensor.roborock_s7_maxv_cleaning_area,51.7,2024-09-18T12:20:39.835Z
sensor.roborock_s7_maxv_cleaning_area,52.3,2024-09-18T12:21:39.866Z
sensor.roborock_s7_maxv_cleaning_area,53.0,2024-09-18T12:22:39.838Z
sensor.roborock_s7_maxv_cleaning_area,53.8,2024-09-18T12:23:39.838Z
sensor.roborock_s7_maxv_cleaning_area,54.6,2024-09-18T12:24:39.862Z
sensor.roborock_s7_maxv_cleaning_area,55.2,2024-09-18T12:25:39.827Z
sensor.roborock_s7_maxv_cleaning_area,55.8,2024-09-18T12:26:39.839Z
sensor.roborock_s7_maxv_cleaning_area,56.6,2024-09-18T12:27:39.893Z
sensor.roborock_s7_maxv_cleaning_area,57.4,2024-09-18T12:28:39.879Z
sensor.roborock_s7_maxv_cleaning_area,57.6,2024-09-18T12:29:39.923Z
sensor.roborock_s7_maxv_cleaning_area,58.5,2024-09-18T12:30:39.863Z
sensor.roborock_s7_maxv_cleaning_area,58.6,2024-09-18T12:31:39.893Z
sensor.roborock_s7_maxv_cleaning_area,unavailable,2024-09-18T21:37:43.775Z
sensor.roborock_s7_maxv_cleaning_area,58.6,2024-09-18T21:38:13.848Z
sensor.roborock_s7_maxv_cleaning_area,unavailable,2024-09-18T23:05:47.779Z
sensor.roborock_s7_maxv_cleaning_area,58.6,2024-09-18T23:06:17.861Z
sensor.roborock_s7_maxv_cleaning_area,unavailable,2024-09-19T03:21:06.962Z
sensor.roborock_s7_maxv_cleaning_area,58.6,2024-09-19T03:21:37.066Z
sensor.roborock_s7_maxv_cleaning_area,unavailable,2024-09-19T05:08:40.968Z
sensor.roborock_s7_maxv_cleaning_area,58.6,2024-09-19T05:09:11.032Z
sensor.roborock_s7_maxv_cleaning_area,unavailable,2024-09-19T10:45:10.960Z
sensor.roborock_s7_maxv_cleaning_area,58.6,2024-09-19T10:47:42.022Z
sensor.roborock_s7_maxv_cleaning_area,unavailable,2024-09-19T10:52:46.332Z
sensor.roborock_s7_maxv_cleaning_area,58.6,2024-09-19T10:53:16.074Z
sensor.roborock_s7_maxv_cleaning_area,0.0,2024-09-19T11:32:50.485Z
sensor.roborock_s7_maxv_cleaning_area,1.1,2024-09-19T11:35:50.132Z
sensor.roborock_s7_maxv_cleaning_area,2.7,2024-09-19T11:36:50.162Z
sensor.roborock_s7_maxv_cleaning_area,4.2,2024-09-19T11:37:50.100Z
sensor.roborock_s7_maxv_cleaning_area,6.3,2024-09-19T11:38:50.031Z
sensor.roborock_s7_maxv_cleaning_area,7.8,2024-09-19T11:39:50.044Z
sensor.roborock_s7_maxv_cleaning_area,10.0,2024-09-19T11:40:50.084Z
sensor.roborock_s7_maxv_cleaning_area,10.9,2024-09-19T11:41:50.060Z
sensor.roborock_s7_maxv_cleaning_area,12.3,2024-09-19T11:42:50.106Z
sensor.roborock_s7_maxv_cleaning_area,14.5,2024-09-19T11:43:50.081Z
sensor.roborock_s7_maxv_cleaning_area,15.7,2024-09-19T11:44:50.056Z
sensor.roborock_s7_maxv_cleaning_area,16.0,2024-09-19T11:45:50.065Z
sensor.roborock_s7_maxv_cleaning_area,16.6,2024-09-19T11:46:50.020Z
sensor.roborock_s7_maxv_cleaning_area,16.7,2024-09-19T11:47:50.090Z
sensor.roborock_s7_maxv_cleaning_area,17.0,2024-09-19T11:48:50.043Z
sensor.roborock_s7_maxv_cleaning_area,17.3,2024-09-19T11:49:50.263Z
sensor.roborock_s7_maxv_cleaning_area,17.4,2024-09-19T11:50:50.070Z
sensor.roborock_s7_maxv_cleaning_area,17.7,2024-09-19T11:51:50.079Z
sensor.roborock_s7_maxv_cleaning_area,17.9,2024-09-19T11:52:50.033Z
sensor.roborock_s7_maxv_cleaning_area,18.4,2024-09-19T11:53:50.098Z
sensor.roborock_s7_maxv_cleaning_area,18.7,2024-09-19T11:54:50.073Z
sensor.roborock_s7_maxv_cleaning_area,18.9,2024-09-19T11:55:50.073Z
sensor.roborock_s7_maxv_cleaning_area,19.4,2024-09-19T11:56:50.025Z
sensor.roborock_s7_maxv_cleaning_area,19.6,2024-09-19T11:57:50.089Z
sensor.roborock_s7_maxv_cleaning_area,20.2,2024-09-19T12:01:50.095Z
sensor.roborock_s7_maxv_cleaning_area,21.4,2024-09-19T12:02:50.049Z
sensor.roborock_s7_maxv_cleaning_area,23.0,2024-09-19T12:03:50.048Z
sensor.roborock_s7_maxv_cleaning_area,25.0,2024-09-19T12:04:50.068Z
sensor.roborock_s7_maxv_cleaning_area,27.3,2024-09-19T12:05:50.050Z
sensor.roborock_s7_maxv_cleaning_area,28.6,2024-09-19T12:06:50.027Z
sensor.roborock_s7_maxv_cleaning_area,30.0,2024-09-19T12:07:50.031Z
sensor.roborock_s7_maxv_cleaning_area,31.0,2024-09-19T12:08:50.025Z
sensor.roborock_s7_maxv_cleaning_area,32.4,2024-09-19T12:09:50.023Z
sensor.roborock_s7_maxv_cleaning_area,33.4,2024-09-19T12:10:50.064Z
sensor.roborock_s7_maxv_cleaning_area,34.1,2024-09-19T12:11:50.051Z
sensor.roborock_s7_maxv_cleaning_area,35.2,2024-09-19T12:12:50.033Z
sensor.roborock_s7_maxv_cleaning_area,35.8,2024-09-19T12:13:50.017Z
sensor.roborock_s7_maxv_cleaning_area,36.7,2024-09-19T12:14:50.047Z
sensor.roborock_s7_maxv_cleaning_area,37.2,2024-09-19T12:16:50.022Z
sensor.roborock_s7_maxv_cleaning_area,38.6,2024-09-19T12:17:50.076Z
sensor.roborock_s7_maxv_cleaning_area,39.0,2024-09-19T12:18:50.088Z
sensor.roborock_s7_maxv_cleaning_area,40.1,2024-09-19T12:19:50.086Z
sensor.roborock_s7_maxv_cleaning_area,40.5,2024-09-19T12:20:50.088Z
sensor.roborock_s7_maxv_cleaning_area,41.2,2024-09-19T12:21:50.083Z
sensor.roborock_s7_maxv_cleaning_area,41.6,2024-09-19T12:23:50.028Z
sensor.roborock_s7_maxv_cleaning_area,41.7,2024-09-19T12:24:50.120Z
sensor.roborock_s7_maxv_cleaning_area,42.5,2024-09-19T12:25:50.040Z
sensor.roborock_s7_maxv_cleaning_area,42.7,2024-09-19T12:26:50.030Z
sensor.roborock_s7_maxv_cleaning_area,unavailable,2024-09-20T10:52:25.957Z
sensor.roborock_s7_maxv_cleaning_area,42.7,2024-09-20T10:52:56.081Z
sensor.roborock_s7_maxv_cleaning_area,0.0,2024-09-20T11:14:56.069Z
sensor.roborock_s7_maxv_cleaning_area,0.4,2024-09-20T11:16:56.095Z
sensor.roborock_s7_maxv_cleaning_area,2.1,2024-09-20T11:17:56.036Z
sensor.roborock_s7_maxv_cleaning_area,4.0,2024-09-20T11:18:56.087Z
sensor.roborock_s7_maxv_cleaning_area,6.1,2024-09-20T11:19:56.087Z
sensor.roborock_s7_maxv_cleaning_area,8.0,2024-09-20T11:20:56.042Z
sensor.roborock_s7_maxv_cleaning_area,10.0,2024-09-20T11:21:56.094Z
sensor.roborock_s7_maxv_cleaning_area,12.3,2024-09-20T11:22:56.038Z
sensor.roborock_s7_maxv_cleaning_area,13.3,2024-09-20T11:23:56.079Z
sensor.roborock_s7_maxv_cleaning_area,14.4,2024-09-20T11:24:56.080Z
sensor.roborock_s7_maxv_cleaning_area,15.9,2024-09-20T11:25:56.044Z
sensor.roborock_s7_maxv_cleaning_area,16.2,2024-09-20T11:26:56.064Z
sensor.roborock_s7_maxv_cleaning_area,16.5,2024-09-20T11:27:56.083Z
sensor.roborock_s7_maxv_cleaning_area,16.7,2024-09-20T11:28:56.080Z
sensor.roborock_s7_maxv_cleaning_area,16.8,2024-09-20T11:29:56.490Z
sensor.roborock_s7_maxv_cleaning_area,17.4,2024-09-20T11:30:56.079Z
sensor.roborock_s7_maxv_cleaning_area,18.1,2024-09-20T11:31:56.071Z
sensor.roborock_s7_maxv_cleaning_area,18.6,2024-09-20T11:32:56.034Z
