entity_id,state,last_changed
sensor.garage_person_count,0,2024-09-19T22:51:21.947Z
sensor.garage_person_count,1,2024-09-20T00:02:38.443Z
sensor.garage_person_count,0,2024-09-20T00:07:37.634Z
sensor.garage_person_count,1,2024-09-20T00:46:12.294Z
sensor.garage_person_count,0,2024-09-20T00:46:18.077Z
sensor.garage_person_count,1,2024-09-20T01:59:49.872Z
sensor.garage_person_count,2,2024-09-20T02:00:15.597Z
sensor.garage_person_count,1,2024-09-20T02:00:19.950Z
sensor.garage_person_count,0,2024-09-20T02:00:22.343Z
sensor.garage_person_count,1,2024-09-20T02:00:27.818Z
sensor.garage_person_count,0,2024-09-20T02:00:34.539Z
sensor.garage_person_count,1,2024-09-20T02:04:23.561Z
sensor.garage_person_count,0,2024-09-20T02:04:34.536Z
sensor.garage_person_count,1,2024-09-20T03:49:49.041Z
sensor.garage_person_count,0,2024-09-20T03:50:04.084Z
sensor.garage_person_count,1,2024-09-20T06:07:04.813Z
sensor.garage_person_count,0,2024-09-20T06:07:23.091Z
sensor.garage_person_count,1,2024-09-20T15:21:14.742Z
sensor.garage_person_count,0,2024-09-20T15:22:34.501Z
sensor.garage_person_count,1,2024-09-20T15:31:05.557Z
sensor.garage_person_count,0,2024-09-20T15:31:35.112Z
sensor.garage_person_count,1,2024-09-20T15:32:04.926Z
sensor.garage_person_count,0,2024-09-20T15:34:59.109Z
sensor.garage_person_count,1,2024-09-20T15:35:14.847Z
sensor.garage_person_count,0,2024-09-20T15:35:23.131Z
sensor.garage_person_count,1,2024-09-20T15:37:07.755Z
sensor.garage_person_count,0,2024-09-20T15:37:27.196Z
sensor.garage_person_count,1,2024-09-20T15:37:37.154Z
sensor.garage_person_count,0,2024-09-20T15:38:00.735Z
sensor.garage_person_count,1,2024-09-20T15:38:01.129Z
sensor.garage_person_count,0,2024-09-20T15:38:07.015Z
sensor.garage_person_count,1,2024-09-20T15:38:46.183Z
sensor.garage_person_count,0,2024-09-20T15:39:45.329Z
sensor.garage_person_count,1,2024-09-20T15:40:19.000Z
sensor.garage_person_count,0,2024-09-20T15:41:18.723Z
sensor.garage_person_count,1,2024-09-20T23:29:55.703Z
sensor.garage_person_count,2,2024-09-20T23:30:01.695Z
sensor.garage_person_count,1,2024-09-20T23:30:35.123Z
sensor.garage_person_count,2,2024-09-20T23:30:41.297Z
sensor.garage_person_count,1,2024-09-20T23:31:37.926Z
sensor.garage_person_count,2,2024-09-20T23:33:08.284Z
sensor.garage_person_count,1,2024-09-20T23:33:21.100Z
sensor.garage_person_count,2,2024-09-20T23:33:40.707Z
sensor.garage_person_count,1,2024-09-20T23:33:53.926Z
sensor.garage_person_count,2,2024-09-20T23:34:18.918Z
sensor.garage_person_count,1,2024-09-20T23:34:43.087Z
sensor.garage_person_count,2,2024-09-20T23:34:53.736Z
sensor.garage_person_count,1,2024-09-20T23:34:54.711Z
sensor.garage_person_count,2,2024-09-20T23:35:03.995Z
sensor.garage_person_count,1,2024-09-20T23:35:08.008Z
sensor.garage_person_count,0,2024-09-20T23:36:14.694Z
sensor.garage_person_count,1,2024-09-20T23:40:19.362Z
sensor.garage_person_count,2,2024-09-20T23:40:48.512Z
sensor.garage_person_count,1,2024-09-20T23:40:55.117Z
sensor.garage_person_count,2,2024-09-20T23:41:26.521Z
sensor.garage_person_count,3,2024-09-20T23:42:00.882Z
sensor.garage_person_count,2,2024-09-20T23:42:06.082Z
sensor.garage_person_count,1,2024-09-20T23:42:16.501Z
sensor.garage_person_count,2,2024-09-20T23:42:17.698Z
sensor.garage_person_count,1,2024-09-20T23:42:21.713Z
sensor.garage_person_count,2,2024-09-20T23:42:22.317Z
sensor.garage_person_count,1,2024-09-20T23:43:17.341Z
sensor.garage_person_count,0,2024-09-20T23:43:18.440Z
sensor.garage_person_count,1,2024-09-20T23:44:32.313Z
sensor.garage_person_count,2,2024-09-20T23:44:37.903Z
sensor.garage_person_count,3,2024-09-20T23:44:51.338Z
sensor.garage_person_count,2,2024-09-20T23:44:53.029Z
sensor.garage_person_count,1,2024-09-20T23:44:54.994Z
sensor.garage_person_count,2,2024-09-20T23:44:59.894Z
sensor.garage_person_count,1,2024-09-20T23:45:33.701Z
sensor.garage_person_count,0,2024-09-20T23:45:36.104Z
sensor.garage_person_count,1,2024-09-20T23:45:42.126Z
sensor.garage_person_count,0,2024-09-20T23:45:47.485Z
sensor.garage_person_count,1,2024-09-20T23:46:03.513Z
sensor.garage_person_count,0,2024-09-20T23:47:01.475Z
sensor.garage_person_count,1,2024-09-20T23:47:07.308Z
sensor.garage_person_count,2,2024-09-20T23:47:13.516Z
sensor.garage_person_count,1,2024-09-20T23:47:20.895Z
sensor.garage_person_count,2,2024-09-20T23:47:31.721Z
sensor.garage_person_count,1,2024-09-20T23:47:56.474Z
sensor.garage_person_count,0,2024-09-20T23:50:18.697Z
sensor.garage_person_count,1,2024-09-20T23:50:37.829Z
sensor.garage_person_count,2,2024-09-20T23:52:10.107Z
sensor.garage_person_count,3,2024-09-20T23:52:31.317Z
sensor.garage_person_count,2,2024-09-20T23:52:31.902Z
sensor.garage_person_count,1,2024-09-20T23:52:49.291Z
sensor.garage_person_count,2,2024-09-20T23:52:57.142Z
sensor.garage_person_count,1,2024-09-20T23:52:59.120Z
sensor.garage_person_count,0,2024-09-20T23:53:00.497Z
sensor.garage_person_count,1,2024-09-20T23:53:21.636Z
sensor.garage_person_count,0,2024-09-20T23:53:22.328Z
